anno	mese	provincia	comune	giorno_settimana	ora	organo_di_rilevazione	organo_coordinatore	localizzazione_incidente	denominazione_della_strada	progressivo_chilometrico	tronco_di_strada_o_autostrada	tipo_di_strada	pavimentazione	intersezione_o_non_interse1	fondo_stradale	segnaletica	condizioni_meteorologiche	natura_incidente	tipo_veicolo_a	tipo_veicoli__b_	tipo_veicolo__c_	cilindrata__veicolo__a_	cilindrata__veicolo__b_	cilindrata__veicolo__c_	peso_totale_a_pieno_carico2	peso_totale_a_pieno_carico3	peso_totale_a_pieno_carico4	veicolo__a____circostanze_5	veicolo__a____circostanze_6	veicolo__b____circostanze_7	veicolo__b____circostanze_8	immatricolazione_veicolo__a_	immatricolazione_veicolo__b_	immatricolazione_veicolo__c_	veicolo__a___et__conducente	veicolo__a___sesso_conducente	veicolo__a___esito_conducente	veicolo__a___patente_condu9	veicolo__a___anno_rilascio10	veicolo__a___passeggeri_an11	veicolo__a___et__passegger12	veicolo__a___sesso_passegg13	veicolo__a___esito_passegg14	veicolo__a___et__passegger15	veicolo__a___sesso_passegg16	veicolo__a___esito_passegg17	veicolo__a___et__passegger18	veicolo__a___sesso_passegg19	veicolo__a___esito_passegg20	veicolo__a___et__passegger21	veicolo__a___sesso_passegg22	veicolo__a___altri_passegg23	veicolo__a___altri_passegg24	veicolo__a___altri_passegg25	veicolo__a___altri_passegg26	veicolo__b___et__conducente	veicolo__b___sesso_conducente	veicolo__b___esito_conducente	veicolo__b___patente_condu27	veicolo__b___anno_rilascio28	veicolo__b___passeggeri_an29	veicolo__b___et__passegger30	veicolo__b___sesso_passegg31	veicolo__b___esito_passegg32	veicolo__b___et__passegger33	veicolo__b___sesso_passegg34	veicolo__b___esito_passegg35	veicolo__b___et__passegger36	veicolo__b___sesso_passegg37	veicolo__b___esito_passegg38	veicolo__b___et__passegger39	veicolo__b___sesso_passegg40	veicolo__b___altri_passegg41	veicolo__b___altri_passegg42	veicolo__b___altri_passegg43	veicolo__b___altri_passegg44	veicolo__c___et__conducente	veicolo__c___sesso_conducente	veicolo__c___esito_conducente	veicolo__c___patente_condu45	veicolo__c___anno_rilascio46	veicolo__c___passeggeri_an47	veicolo__c___et__passegger48	veicolo__c___sesso_passegg49	veicolo__c___esito_passegg50	veicolo__c___et__passegger51	veicolo__c___sesso_passegg52	veicolo__c___esito_passegg53	veicolo__c___et__passegger54	veicolo__c___sesso_passegg55	veicolo__c___esito_passegg56	veicolo__c___et__passegger57	veicolo__c___sesso_passegg58	veicolo__c___altri_passegg59	veicolo__c___altri_passegg60	veicolo__c___altri_passegg61	veicolo__c___altri_passegg62	pedone_morto_1__sesso	pedone_morto_1__et_	pedone_ferito_1__sesso	pedone_ferito_1__et_	pedone_morto_2__sesso	pedone_morto_2__et_	pedone_ferito_2__sesso	pedone_ferito_2__et_	pedone_morto_3__sesso	pedone_morto_3__et_	pedone_ferito_3__sesso	pedone_ferito_3__et_	pedone_morto_4__sesso	pedone_morto_4__et_	pedone_ferito_4__sesso	pedone_ferito_4__et_	altri_veicoli_coinvolti	morti_maschi_coinvolti_su_63	morti_femmine_coinvolti_su64	feriti_maschi_coinvolti_su65	feriti_femmine_coinvolti_s66	morti_entro_24_ore	morti_entro_30_giorni	feriti	numero	peso
10	12	002	017	5	08	1	1	1	000	000	12	2	1	03	1	4	1	02	01	01	  	     	     	     	    	    	    	01	  	03	  	  	  	  	12	1	1	2	07	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	1	1	2	94	2	12	3	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000837	  1.000000000
10	02	002	030	7	16	1	1	7	A26	099	  	3	1	07	2	4	3	08	01	  	  	     	     	     	    	    	    	61	  	60	  	08	  	  	12	1	2	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000838	  3.206896552
10	11	002	030	6	02	1	1	5	121	000	12	2	1	08	1	4	7	10	01	  	  	     	     	     	    	    	    	72	  	73	  	  	  	  	08	2	1	2	  	2	03	4	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000840	  3.206896552
10	05	002	031	2	07	1	1	5	230	034	12	2	1	01	1	4	1	01	16	01	  	     	     	     	    	    	    	11	  	04	  	  	  	  	07	1	3	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	11	1	2	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	01	00	01	000844	  3.206896552
10	07	002	031	4	07	1	1	1	000	000	12	2	1	07	1	4	7	10	01	  	  	     	     	     	    	    	    	72	  	75	  	  	  	  	06	1	2	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000846	  3.206896552
10	03	002	042	6	11	1	1	7	A04	031	  	1	1	07	2	4	3	08	01	  	  	3696 	     	     	    	    	    	64	  	65	  	10	  	  	08	1	1	2	00	2	06	3	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000852	  3.206896552
10	06	002	042	7	07	1	1	7	A04	033	  	1	1	07	1	4	1	04	01	01	01	1896 	1596 	1796 	    	    	    	  	  	21	  	99	05	09	08	1	2	2	06	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	07	1	1	2	99	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	1	4	90	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000854	  3.206896552
10	12	002	047	1	08	1	1	5	019	001	12	2	1	03	4	4	1	02	01	08	  	1364 	2500 	     	    	0011	    	01	  	17	  	05	94	  	07	2	3	2	07	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	12	1	1	2	10	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	01	00	00	000858	  3.206896552
10	02	002	052	7	09	1	1	7	A86	022	  	3	1	07	3	3	2	04	11	08	  	     	     	     	    	    	    	22	  	20	  	  	  	  	08	1	2	2	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	1	1	2	79	2	06	3	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	000860	  3.206896552
10	10	002	054	1	06	1	1	5	455	010	12	2	1	01	2	4	3	02	01	14	01	     	     	     	    	    	    	03	  	02	  	  	  	  	08	2	2	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	1	2	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	1	4	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	000864	  3.206896552
10	04	002	061	6	15	1	1	1	000	000	12	2	1	03	1	4	1	02	01	01	  	     	     	     	    	    	    	01	  	03	  	  	  	  	08	1	2	2	07	2	02	4	2	04	3	 	  	 	 	  	 	  	  	  	  	07	2	2	2	00	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	04	000866	  3.206896552
10	01	002	066	6	08	1	1	5	071	002	12	2	1	08	4	4	1	10	01	  	  	1108 	     	     	    	    	    	71	  	75	  	05	  	  	07	2	2	2	03	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000873	  1.000000000
10	05	002	068	1	18	1	1	5	594	007	12	2	1	07	1	4	1	10	01	  	  	     	     	     	    	    	    	71	  	73	  	  	  	  	07	2	2	2	08	2	13	4	2	08	4	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	03	000876	  3.206896552
10	12	002	070	2	07	1	1	7	A86	012	  	3	1	07	2	3	3	02	01	12	  	1910 	     	     	0018	0249	    	23	  	35	  	  	07	  	07	1	4	2	05	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	1	5	00	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	01	00	000877	  3.206896552
10	01	002	071	1	08	1	1	5	002	012	12	2	1	03	1	4	2	01	08	01	  	     	     	     	    	    	    	01	  	07	  	  	  	  	09	1	2	2	81	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	1	4	92	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000878	  3.206896552
10	01	002	104	7	06	1	1	7	A26	108	  	3	1	07	1	4	1	10	01	  	  	     	     	     	    	    	    	71	  	73	  	  	  	  	08	1	1	2	01	2	08	3	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000884	  3.206896552
10	04	002	107	1	19	1	1	2	299	048	12	2	1	07	1	4	7	01	01	01	  	     	     	     	    	    	    	35	  	23	  	  	  	  	07	1	2	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	05	2	1	2	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000887	  3.206896552
10	01	002	108	5	14	1	1	5	230	031	12	2	1	04	2	4	2	02	08	01	  	     	     	     	    	    	    	01	  	11	  	  	  	  	09	1	2	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	2	1	2	80	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000891	  3.206896552
10	12	002	108	1	10	1	1	5	230	031	12	2	1	04	1	4	1	03	01	08	  	     	     	     	    	    	    	12	  	03	  	  	  	  	08	1	2	2	05	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	13	1	1	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000893	  3.206896552
10	01	002	116	7	06	1	1	1	000	000	12	2	1	07	2	4	3	10	01	  	  	     	     	     	    	    	    	70	  	70	  	  	  	  	08	1	2	2	95	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000894	  3.206896552
10	02	002	118	6	19	1	1	5	001	018	12	1	1	07	1	4	1	10	01	  	  	     	     	     	    	    	    	72	  	70	  	  	  	  	10	1	2	2	01	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000896	  3.206896552
10	10	002	122	4	18	1	1	5	109	001	12	2	1	07	1	1	1	10	01	  	  	     	     	     	    	    	    	70	  	72	  	  	  	  	07	2	2	2	05	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000899	  3.206896552
10	04	002	133	5	18	1	1	1	000	000	12	2	1	03	1	4	1	02	14	01	  	     	     	     	    	    	    	02	  	01	  	  	  	  	12	1	1	 	  	2	12	4	 	  	 	 	  	 	 	  	 	  	  	  	  	05	1	1	2	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000904	  3.206896552
10	05	002	133	6	12	1	1	7	A04	047	  	2	1	07	1	4	7	04	01	01	  	     	2387 	     	    	    	    	30	  	20	  	  	99	  	09	1	2	2	89	2	03	3	2	02	4	 	  	 	 	  	 	  	  	  	  	10	1	1	2	72	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	03	000906	  3.206896552
10	11	002	133	6	21	1	1	7	A04	047	  	2	1	07	1	4	7	04	01	01	01	1598 	1896 	1242 	    	    	    	23	  	23	  	06	09	04	06	1	2	2	09	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	11	1	1	2	02	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	07	2	1	2	06	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000910	  3.206896552
10	07	002	137	3	12	1	1	5	299	037	12	2	1	03	1	4	1	04	01	01	  	     	     	     	    	    	    	01	  	03	  	07	00	  	08	2	2	2	94	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	2	1	2	99	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000911	  3.206896552
10	01	002	142	7	02	1	1	5	031	017	12	2	1	07	2	4	3	10	01	  	  	     	     	     	    	    	    	72	  	73	  	  	  	  	06	1	2	2	06	2	06	3	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	000914	  3.206896552
10	09	002	142	2	18	1	1	7	A26	102	  	3	1	07	1	3	7	02	01	01	  	1560 	1870 	     	    	    	    	23	  	35	  	09	06	  	08	1	1	2	06	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	2	2	89	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000917	  3.206896552
10	07	002	147	5	13	1	1	5	030	017	12	2	1	07	1	4	1	10	01	  	  	     	     	     	    	    	    	72	  	74	  	  	  	  	09	1	3	3	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	01	00	00	000920	  3.206896552
10	03	002	148	5	22	1	1	1	000	000	12	2	1	08	1	4	1	10	01	  	  	     	     	     	    	    	    	72	  	73	  	  	  	  	07	1	2	2	02	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000921	  3.206896552
10	06	002	148	1	11	1	1	5	031	033	12	2	1	02	1	4	7	04	01	01	  	     	     	     	    	    	    	01	  	03	  	  	  	  	07	2	2	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	12	1	1	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000922	  3.206896552
10	02	002	150	7	05	1	1	5	011	055	12	2	1	07	3	4	1	10	08	  	  	     	     	     	    	    	    	72	  	73	  	  	  	  	08	1	2	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000924	  3.206896552
10	10	002	150	5	10	1	1	5	011	053	12	2	1	03	1	4	1	02	14	01	  	     	     	     	    	    	    	04	  	11	  	  	  	  	12	1	3	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	06	2	1	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	01	00	00	000925	  3.206896552
10	08	002	156	4	15	1	1	1	000	000	12	2	1	07	1	1	1	10	01	  	  	     	     	     	    	    	    	71	  	75	  	  	  	  	12	2	2	2	10	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000932	  3.206896552
10	10	002	156	2	09	1	1	5	299	058	12	2	1	08	2	4	7	10	01	  	  	     	     	     	    	    	    	71	  	75	  	  	  	  	08	2	2	2	94	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000933	  3.206896552
10	10	002	156	2	14	1	1	2	008	000	12	2	1	07	1	4	1	05	01	  	  	     	     	     	    	    	    	40	  	55	  	  	  	  	10	2	1	2	08	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	3	03	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000934	  3.206896552
10	02	002	158	2	16	1	1	5	011	000	12	2	1	02	1	4	1	01	01	08	  	     	     	     	    	    	    	07	  	01	  	  	  	  	09	1	3	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	1	2	3	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	01	00	01	000938	  3.206896552
10	02	002	158	5	06	1	1	1	000	000	12	1	1	02	2	4	3	02	01	01	  	     	     	     	    	    	    	04	  	01	  	  	  	  	11	2	2	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	2	1	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000939	  3.206896552
10	03	002	158	3	20	1	1	1	000	000	12	2	1	02	1	4	1	02	14	01	  	     	     	     	    	    	    	01	  	04	  	  	  	  	08	2	2	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	11	2	1	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000944	  3.206896552
10	03	002	158	7	22	1	1	1	000	000	12	2	1	07	1	4	1	10	01	  	  	     	     	     	    	    	    	72	  	73	  	  	  	  	05	1	2	2	07	2	06	3	2	05	4	2	05	4	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	04	000946	  3.206896552
10	04	002	158	7	17	1	1	1	000	000	12	1	1	02	1	4	1	10	01	  	  	     	     	     	    	    	    	  	  	75	  	  	  	  	12	1	2	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000950	  3.206896552
10	05	002	158	1	22	1	1	1	000	000	12	2	1	03	1	4	1	04	01	01	  	     	     	     	    	    	    	01	  	03	  	  	  	  	07	1	2	2	  	2	06	4	 	  	 	 	  	 	 	  	 	  	  	  	  	09	1	1	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	02	000956	  3.206896552
10	06	002	158	4	14	1	1	1	000	000	12	2	1	03	1	4	1	02	15	01	  	     	     	     	    	    	    	01	  	04	  	  	  	  	04	1	2	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	2	1	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000959	  3.206896552
10	06	002	158	3	12	1	1	1	000	000	12	2	1	01	1	4	1	02	01	08	  	     	     	     	    	    	    	02	  	01	  	  	  	  	12	1	2	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	09	1	1	3	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000962	  3.206896552
10	07	002	158	1	13	1	1	1	000	000	12	2	1	01	1	4	1	04	14	01	  	     	     	     	    	    	    	01	  	03	  	  	  	  	03	1	2	7	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	08	1	1	3	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000965	  3.206896552
10	08	002	158	6	15	1	1	5	011	075	12	2	1	03	1	4	1	02	01	01	  	     	     	     	    	    	    	04	  	01	  	  	  	  	09	2	2	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	06	1	1	2	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000969	  3.206896552
10	09	002	158	6	12	1	1	1	000	000	12	2	1	03	1	4	1	02	14	01	  	     	     	     	    	    	    	01	  	04	  	  	  	  	08	2	2	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	06	2	1	2	10	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000973	  3.206896552
10	10	002	158	4	04	1	1	1	000	000	12	2	1	07	1	3	1	07	01	  	  	     	     	     	    	    	    	  	  	61	  	  	  	  	07	1	2	2	03	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	  	 	 	 	  	 	  	 	 	  	 	 	  	 	 	  	 	  	  	  	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	 	  	  	  	  	  	  	00	00	01	000976	  3.206896552
